Show,EpId,ClipId,Start,Stop,is_stutter,stutter_ratio,calculated_raters
StutteringIsCool,6,13,17728960,17776960,1,1.0,4
StutteringIsCool,6,14,18204640,18252640,1,1.0,3
StutteringIsCool,6,15,18229440,18277440,1,1.0,3
StutteringIsCool,6,16,18372640,18420640,1,1.0,4
StutteringIsCool,6,17,18453440,18501440,1,1.0,4
StutteringIsCool,6,18,18478880,18526880,0,0.0,3
StutteringIsCool,6,19,18953760,19001760,0,0.3333333333333333,3
StutteringIsCool,6,20,19184320,19232320,0,0.0,3
StutteringIsCool,6,21,19769920,19817920,0,0.25,4
StutteringIsCool,6,22,20212480,20260480,0,0.25,4
StutteringIsCool,6,23,20239360,20287360,1,0.6666666666666666,3
StutteringIsCool,6,24,20383360,20431360,0,0.0,3
StutteringIsCool,6,25,20879680,20927680,0,0.25,4
StutteringIsCool,6,26,20929440,20977440,0,0.0,3
StutteringIsCool,6,27,20970080,21018080,0,0.0,3
StutteringIsCool,6,28,21004640,21052640,0,0.3333333333333333,3
StutteringIsCool,6,29,21325120,21373120,1,0.6666666666666666,3
StutteringIsCool,6,30,21655360,21703360,0,0.0,3
StutteringIsCool,6,31,21728000,21776000,1,1.0,4
StutteringIsCool,6,32,21824320,21872320,0,0.0,3
StutteringIsCool,6,33,7652960,7700960,1,0.75,4
StutteringIsCool,6,34,22154240,22202240,1,1.0,4
StutteringIsCool,6,35,22621600,22669600,1,1.0,5
StutteringIsCool,6,36,8394400,8442400,0,0.3333333333333333,3
StutteringIsCool,6,37,12186880,12234880,0,0.3333333333333333,3
StutteringIsCool,6,38,12719200,12767200,1,0.5,4
StutteringIsCool,6,39,12928480,12976480,1,1.0,3
StutteringIsCool,7,0,43322400,43370400,0,0.0,3
StutteringIsCool,7,1,43351040,43399040,0,0.0,3
StutteringIsCool,7,2,44208160,44256160,0,0.3333333333333333,3
StutteringIsCool,7,3,44254560,44302560,1,0.6666666666666666,3
StutteringIsCool,7,4,44282560,44330560,0,0.3333333333333333,3
StutteringIsCool,7,5,46132320,46180320,0,0.0,3
StutteringIsCool,7,6,46205120,46253120,0,0.0,3
StutteringIsCool,7,7,46698560,46746560,1,0.6666666666666666,3
StutteringIsCool,7,8,3774720,3822720,0,0.3333333333333333,3
StutteringIsCool,7,9,3803040,3851040,1,0.6666666666666666,3
StutteringIsCool,7,10,5385120,5433120,0,0.3333333333333333,3
StutteringIsCool,7,11,5862880,5910880,0,0.3333333333333333,3
StutteringIsCool,7,12,1001120,1049120,1,0.75,4
StutteringIsCool,7,13,7761760,7809760,1,0.6666666666666666,3
StutteringIsCool,7,14,7810560,7858560,0,0.3333333333333333,3
StutteringIsCool,7,15,7926240,7974240,1,1.0,3
StutteringIsCool,7,16,8744320,8792320,0,0.0,3
StutteringIsCool,7,17,1896320,1944320,0,0.0,3
StutteringIsCool,7,18,11759840,11807840,1,1.0,4
StutteringIsCool,7,19,13074240,13122240,0,0.0,3
StutteringIsCool,7,20,13231840,13279840,0,0.0,3
StutteringIsCool,7,21,13261600,13309600,0,0.0,3
StutteringIsCool,7,22,13897760,13945760,0,0.0,3
StutteringIsCool,7,23,16481600,16529600,0,0.0,3
StutteringIsCool,7,24,16938080,16986080,1,0.6666666666666666,3
StutteringIsCool,7,25,2181920,2229920,0,0.3333333333333333,3
StutteringIsCool,7,26,17177600,17225600,1,0.5,4
StutteringIsCool,7,27,19205760,19253760,0,0.0,3
StutteringIsCool,7,28,22121920,22169920,0,0.3333333333333333,3
StutteringIsCool,7,29,22933120,22981120,0,0.3333333333333333,3
StutteringIsCool,7,30,23792320,23840320,0,0.0,3
StutteringIsCool,7,31,24390080,24438080,0,0.0,3
StutteringIsCool,7,32,26318560,26366560,1,1.0,3
StutteringIsCool,7,33,28924800,28972800,1,0.5,4
StutteringIsCool,7,34,32723360,32771360,0,0.0,3
StutteringIsCool,7,35,33246560,33294560,1,1.0,3
StutteringIsCool,7,36,33986720,34034720,0,0.0,3
StutteringIsCool,7,37,39566240,39614240,0,0.0,3
StutteringIsCool,7,38,41255200,41303200,0,0.3333333333333333,3
StutteringIsCool,7,39,42464960,42512960,0,0.0,3
StutteringIsCool,8,0,23269760,23317760,1,1.0,3
StutteringIsCool,8,1,24113120,24161120,1,1.0,3
StutteringIsCool,8,2,24378880,24426880,0,0.0,3
StutteringIsCool,8,3,24712320,24760320,1,1.0,3
StutteringIsCool,8,4,26947040,26995040,1,1.0,3
StutteringIsCool,8,5,29495680,29543680,0,0.3333333333333333,3
StutteringIsCool,8,6,30068320,30116320,1,0.6666666666666666,3
StutteringIsCool,8,7,2506240,2554240,0,0.0,3
StutteringIsCool,8,8,2631360,2679360,0,0.0,3
StutteringIsCool,8,9,2840160,2888160,0,0.3333333333333333,3
StutteringIsCool,8,10,2952800,3000800,1,1.0,4
StutteringIsCool,8,11,4012000,4060000,0,0.3333333333333333,3
StutteringIsCool,8,12,4340800,4388800,0,0.25,4
StutteringIsCool,8,14,5532320,5580320,1,1.0,3
StutteringIsCool,8,15,5558400,5606400,1,1.0,3
StutteringIsCool,8,16,1015200,1063200,0,0.3333333333333333,3
StutteringIsCool,8,17,6950560,6998560,0,0.0,3
StutteringIsCool,8,18,6990400,7038400,0,0.0,3
StutteringIsCool,8,19,7920320,7968320,1,0.6666666666666666,3
StutteringIsCool,8,20,1116480,1164480,1,1.0,4
StutteringIsCool,8,23,11533760,11581760,0,0.3333333333333333,3
StutteringIsCool,8,24,12204960,12252960,0,0.0,3
StutteringIsCool,8,25,12805920,12853920,0,0.0,3
StutteringIsCool,8,26,14731360,14779360,0,0.0,3
StutteringIsCool,8,27,14754400,14802400,0,0.0,3
StutteringIsCool,8,28,15347200,15395200,0,0.0,3
StutteringIsCool,8,29,15685600,15733600,0,0.0,3
StutteringIsCool,8,30,16928320,16976320,0,0.3333333333333333,3
StutteringIsCool,8,31,17256000,17304000,0,0.0,3
StutteringIsCool,8,32,17501600,17549600,0,0.0,3
StutteringIsCool,8,33,17828800,17876800,0,0.0,3
StutteringIsCool,8,34,18974720,19022720,1,1.0,3
StutteringIsCool,8,35,19548800,19596800,0,0.0,3
StutteringIsCool,8,36,19833280,19881280,1,1.0,3
StutteringIsCool,8,37,19935840,19983840,1,1.0,4
StutteringIsCool,8,38,20821440,20869440,0,0.0,3
StutteringIsCool,8,39,21228000,21276000,1,1.0,3
StutteringIsCool,9,0,30476320,30524320,0,0.3333333333333333,3
StutteringIsCool,9,1,30942240,30990240,0,0.0,3
StutteringIsCool,9,2,31474400,31522400,1,1.0,3
StutteringIsCool,9,4,7144160,7192160,1,1.0,3
StutteringIsCool,9,5,9241120,9289120,0,0.3333333333333333,3
StutteringIsCool,9,6,11805920,11853920,1,1.0,3
StutteringIsCool,9,7,12946880,12994880,0,0.0,3
StutteringIsCool,9,9,15387840,15435840,0,0.0,3
StutteringIsCool,9,10,15564640,15612640,0,0.0,3
StutteringIsCool,9,11,15596160,15644160,1,0.6666666666666666,3
StutteringIsCool,9,12,17381760,17429760,0,0.3333333333333333,3
StutteringIsCool,9,13,18582240,18630240,0,0.0,3
StutteringIsCool,9,14,18703040,18751040,0,0.3333333333333333,3
StutteringIsCool,9,15,3989920,4037920,0,0.0,3
StutteringIsCool,9,16,21104480,21152480,0,0.0,3
StutteringIsCool,9,17,4076640,4124640,1,0.75,4
StutteringIsCool,9,18,21232800,21280800,0,0.3333333333333333,3
StutteringIsCool,9,19,21392320,21440320,0,0.0,3
StutteringIsCool,9,20,21420320,21468320,0,0.3333333333333333,3
StutteringIsCool,9,21,21837440,21885440,0,0.3333333333333333,3
StutteringIsCool,9,22,22193600,22241600,0,0.0,3
StutteringIsCool,9,23,22561440,22609440,0,0.0,3
StutteringIsCool,9,24,4324960,4372960,0,0.0,3
StutteringIsCool,9,25,22897280,22945280,1,0.6666666666666666,3
StutteringIsCool,9,26,4680960,4728960,1,0.6666666666666666,3
StutteringIsCool,9,27,23946560,23994560,0,0.3333333333333333,3
StutteringIsCool,9,28,23976160,24024160,0,0.0,3
StutteringIsCool,9,29,24627840,24675840,0,0.3333333333333333,3
StutteringIsCool,9,30,26718400,26766400,0,0.0,3
StutteringIsCool,9,31,27084000,27132000,0,0.0,3
StutteringIsCool,9,33,27747200,27795200,0,0.0,3
StutteringIsCool,9,35,28449920,28497920,0,0.0,3
StutteringIsCool,9,36,28718400,28766400,0,0.3333333333333333,3
StutteringIsCool,9,37,28745120,28793120,0,0.0,3
StutteringIsCool,9,39,29887840,29935840,0,0.3333333333333333,3
StutteringIsCool,10,0,41627360,41675360,0,0.0,3
StutteringIsCool,10,1,41804000,41852000,0,0.25,4
StutteringIsCool,10,2,41960960,42008960,0,0.0,3
StutteringIsCool,10,3,43685920,43733920,0,0.0,3
StutteringIsCool,10,4,6389760,6437760,1,1.0,3
StutteringIsCool,10,5,6417120,6465120,1,0.5,4
StutteringIsCool,10,6,9539040,9587040,0,0.3333333333333333,3
StutteringIsCool,10,7,11107840,11155840,0,0.3333333333333333,3
StutteringIsCool,10,8,11391840,11439840,0,0.3333333333333333,3
StutteringIsCool,10,9,11424960,11472960,0,0.0,3
StutteringIsCool,10,10,11569600,11617600,0,0.0,3
StutteringIsCool,10,11,11626720,11674720,0,0.0,3
StutteringIsCool,10,12,14281920,14329920,0,0.0,3
StutteringIsCool,10,14,16848160,16896160,0,0.0,3
StutteringIsCool,10,15,18136800,18184800,0,0.0,3
StutteringIsCool,10,16,3476800,3524800,0,0.0,3
StutteringIsCool,10,17,18613760,18661760,0,0.0,3
StutteringIsCool,10,18,19184640,19232640,1,1.0,3
StutteringIsCool,10,19,19308320,19356320,1,1.0,4
StutteringIsCool,10,20,20685600,20733600,1,0.6666666666666666,3
StutteringIsCool,10,21,23046720,23094720,0,0.0,3
StutteringIsCool,10,22,25658080,25706080,0,0.3333333333333333,3
StutteringIsCool,10,23,25708960,25756960,0,0.0,3
StutteringIsCool,10,24,25748640,25796640,0,0.0,3
StutteringIsCool,10,25,25851200,25899200,0,0.3333333333333333,3
StutteringIsCool,10,26,26221440,26269440,0,0.0,3
StutteringIsCool,10,27,26740000,26788000,1,0.6666666666666666,3
StutteringIsCool,10,28,27306720,27354720,0,0.0,3
StutteringIsCool,10,29,27335360,27383360,0,0.0,3
StutteringIsCool,10,30,27793280,27841280,0,0.0,3
StutteringIsCool,10,31,28743520,28791520,1,0.6666666666666666,3
StutteringIsCool,10,32,4018560,4066560,0,0.0,3
StutteringIsCool,10,33,35878400,35926400,0,0.0,3
StutteringIsCool,10,34,37399360,37447360,0,0.0,3
StutteringIsCool,10,35,38891520,38939520,0,0.3333333333333333,3
StutteringIsCool,10,36,39088000,39136000,0,0.3333333333333333,3
StutteringIsCool,10,37,4317280,4365280,0,0.0,3
StutteringIsCool,10,38,39847040,39895040,1,0.6666666666666666,3
StutteringIsCool,10,39,41513440,41561440,0,0.0,3
StutteringIsCool,11,0,18266880,18314880,0,0.0,3
StutteringIsCool,11,1,18988960,19036960,0,0.0,3
StutteringIsCool,11,2,19592960,19640960,1,1.0,5
StutteringIsCool,11,3,19736960,19784960,1,0.6666666666666666,3
StutteringIsCool,11,4,19756000,19804000,1,0.75,4
StutteringIsCool,11,5,19917760,19965760,1,0.6666666666666666,3
StutteringIsCool,11,6,20056800,20104800,1,0.6666666666666666,3
StutteringIsCool,11,7,3764960,3812960,0,0.0,3
StutteringIsCool,11,8,1083520,1131520,1,0.6666666666666666,3
StutteringIsCool,11,9,5538880,5586880,1,0.6666666666666666,3
StutteringIsCool,11,10,6015200,6063200,0,0.0,3
StutteringIsCool,11,11,6375680,6423680,0,0.0,3
StutteringIsCool,11,12,6457920,6505920,0,0.3333333333333333,3
StutteringIsCool,11,13,6677600,6725600,0,0.0,3
StutteringIsCool,11,14,6741120,6789120,1,1.0,4
StutteringIsCool,11,15,8085600,8133600,0,0.3333333333333333,3
StutteringIsCool,11,16,8113120,8161120,0,0.0,3
StutteringIsCool,11,17,8368800,8416800,0,0.0,3
StutteringIsCool,11,18,9620640,9668640,0,0.3333333333333333,3
StutteringIsCool,11,19,9929280,9977280,0,0.0,3
StutteringIsCool,11,20,9970880,10018880,0,0.3333333333333333,3
StutteringIsCool,11,21,1803680,1851680,1,0.75,4
StutteringIsCool,11,22,10224640,10272640,0,0.0,3
StutteringIsCool,11,23,10301920,10349920,0,0.3333333333333333,3
StutteringIsCool,11,24,10360320,10408320,0,0.3333333333333333,3
StutteringIsCool,11,25,1965600,2013600,0,0.3333333333333333,3
StutteringIsCool,11,26,12010080,12058080,1,1.0,3
StutteringIsCool,11,27,12040320,12088320,0,0.3333333333333333,3
StutteringIsCool,11,28,12220960,12268960,0,0.3333333333333333,3
StutteringIsCool,11,29,13578560,13626560,1,0.5,4
StutteringIsCool,11,30,14166240,14214240,0,0.0,3
StutteringIsCool,11,31,2207040,2255040,0,0.25,4
StutteringIsCool,11,32,14317600,14365600,0,0.0,3
StutteringIsCool,11,33,14344000,14392000,1,0.6666666666666666,3
StutteringIsCool,11,34,14594880,14642880,0,0.0,3
StutteringIsCool,11,35,14720000,14768000,1,1.0,3
StutteringIsCool,11,36,15650240,15698240,0,0.3333333333333333,3
StutteringIsCool,11,37,2429120,2477120,0,0.3333333333333333,3
StutteringIsCool,11,38,16704480,16752480,0,0.0,3
StutteringIsCool,11,39,16854880,16902880,0,0.0,3
StutteringIsCool,12,0,542400,590400,0,0.0,3
StutteringIsCool,12,1,23827360,23875360,0,0.3333333333333333,3
StutteringIsCool,12,2,24378560,24426560,0,0.3333333333333333,3
StutteringIsCool,12,3,4806240,4854240,0,0.0,3
StutteringIsCool,12,4,5826240,5874240,1,1.0,3
StutteringIsCool,12,5,6084160,6132160,1,1.0,3
StutteringIsCool,12,6,1996960,2044960,0,0.3333333333333333,3
StutteringIsCool,12,7,6745280,6793280,0,0.0,3
StutteringIsCool,12,9,7516320,7564320,1,1.0,3
StutteringIsCool,12,10,7762400,7810400,1,1.0,3
StutteringIsCool,12,11,8092800,8140800,1,1.0,3
StutteringIsCool,12,12,9056640,9104640,1,1.0,5
StutteringIsCool,12,13,9105120,9153120,1,0.75,4
StutteringIsCool,12,14,2742880,2790880,1,1.0,4
StutteringIsCool,12,15,10190880,10238880,1,1.0,3
StutteringIsCool,12,16,10378720,10426720,1,1.0,6
StutteringIsCool,12,17,10852800,10900800,1,0.6666666666666666,3
StutteringIsCool,12,18,3339840,3387840,1,0.5,4
StutteringIsCool,12,19,11405920,11453920,1,1.0,4
StutteringIsCool,12,20,12871680,12919680,1,1.0,4
StutteringIsCool,12,21,13005760,13053760,1,1.0,3
StutteringIsCool,12,22,3692320,3740320,1,1.0,3
StutteringIsCool,12,23,13351200,13399200,1,1.0,3
StutteringIsCool,12,24,14240800,14288800,1,1.0,3
StutteringIsCool,12,25,14377280,14425280,1,1.0,3
StutteringIsCool,12,26,14442720,14490720,1,1.0,3
StutteringIsCool,12,27,15228960,15276960,0,0.0,3
StutteringIsCool,12,28,15355360,15403360,1,0.75,4
StutteringIsCool,12,29,15393280,15441280,1,1.0,5
StutteringIsCool,12,30,16191520,16239520,1,0.6666666666666666,3
StutteringIsCool,12,31,16650880,16698880,1,1.0,5
StutteringIsCool,12,33,17775040,17823040,1,0.6666666666666666,3
StutteringIsCool,12,34,18437120,18485120,1,1.0,4
StutteringIsCool,12,36,18850400,18898400,1,0.6666666666666666,3
StutteringIsCool,12,37,19225600,19273600,1,1.0,5
StutteringIsCool,12,38,19623040,19671040,0,0.3333333333333333,3
StutteringIsCool,12,39,20980800,21028800,0,0.0,3
StutteringIsCool,13,0,24125920,24173920,0,0.0,3
StutteringIsCool,13,2,25500640,25548640,0,0.0,3
StutteringIsCool,13,3,25703680,25751680,0,0.0,3
StutteringIsCool,13,5,26607360,26655360,1,1.0,3
StutteringIsCool,13,6,27041440,27089440,0,0.0,3
StutteringIsCool,13,7,7054720,7102720,0,0.0,3
StutteringIsCool,13,8,7084960,7132960,0,0.3333333333333333,3
StutteringIsCool,13,9,7375520,7423520,0,0.0,3
StutteringIsCool,13,10,8590240,8638240,0,0.3333333333333333,3
StutteringIsCool,13,11,9142400,9190400,0,0.0,3
StutteringIsCool,13,12,9844000,9892000,0,0.3333333333333333,3
StutteringIsCool,13,13,1560640,1608640,0,0.3333333333333333,3
StutteringIsCool,13,14,10404000,10452000,1,1.0,4
StutteringIsCool,13,15,11628320,11676320,0,0.25,4
StutteringIsCool,13,16,12317600,12365600,1,0.6666666666666666,3
StutteringIsCool,13,17,12375680,12423680,0,0.0,3
StutteringIsCool,13,18,13115360,13163360,0,0.3333333333333333,3
StutteringIsCool,13,19,13759520,13807520,0,0.0,3
StutteringIsCool,13,20,14980320,15028320,0,0.0,3
StutteringIsCool,13,21,3002720,3050720,0,0.3333333333333333,3
StutteringIsCool,13,22,3034080,3082080,0,0.3333333333333333,3
StutteringIsCool,13,23,15656800,15704800,0,0.0,3
StutteringIsCool,13,24,15688800,15736800,1,0.6666666666666666,3
StutteringIsCool,13,25,16058560,16106560,1,0.6666666666666666,3
StutteringIsCool,13,26,16396480,16444480,0,0.0,3
StutteringIsCool,13,27,17589120,17637120,1,0.6666666666666666,3
StutteringIsCool,13,28,18161120,18209120,0,0.0,3
StutteringIsCool,13,29,3573440,3621440,1,0.5,4
StutteringIsCool,13,30,19832480,19880480,1,0.5,4
StutteringIsCool,13,31,20578720,20626720,1,0.5,4
StutteringIsCool,13,32,20775200,20823200,1,1.0,3
StutteringIsCool,13,33,20969920,21017920,0,0.0,3
StutteringIsCool,13,34,21018560,21066560,0,0.0,3
StutteringIsCool,13,35,21407520,21455520,0,0.0,3
StutteringIsCool,13,36,21832480,21880480,0,0.0,3
StutteringIsCool,13,37,22456480,22504480,0,0.0,3
StutteringIsCool,13,38,22497920,22545920,0,0.0,3
StutteringIsCool,13,39,23312000,23360000,0,0.3333333333333333,3
StutteringIsCool,14,1,26913600,26961600,0,0.0,3
StutteringIsCool,14,3,27921120,27969120,1,0.6666666666666666,3
StutteringIsCool,14,4,27962720,28010720,0,0.0,3
StutteringIsCool,14,5,29497920,29545920,0,0.3333333333333333,3
StutteringIsCool,14,6,31506240,31554240,0,0.0,3
StutteringIsCool,14,7,31875680,31923680,0,0.3333333333333333,3
StutteringIsCool,14,8,31905120,31953120,0,0.0,3
StutteringIsCool,14,9,31945280,31993280,0,0.0,3
StutteringIsCool,14,10,32140960,32188960,0,0.0,3
StutteringIsCool,14,11,4844640,4892640,1,0.6666666666666666,3
StutteringIsCool,14,12,7856160,7904160,0,0.0,3
StutteringIsCool,14,13,8379520,8427520,1,0.5,4
StutteringIsCool,14,14,8671360,8719360,0,0.0,3
StutteringIsCool,14,15,8913760,8961760,0,0.3333333333333333,3
StutteringIsCool,14,16,9013600,9061600,0,0.3333333333333333,3
StutteringIsCool,14,17,9741280,9789280,0,0.3333333333333333,3
StutteringIsCool,14,18,9900640,9948640,0,0.0,3
StutteringIsCool,14,19,9929280,9977280,1,1.0,3
StutteringIsCool,14,20,10334880,10382880,1,1.0,3
StutteringIsCool,14,21,12877440,12925440,0,0.0,3
StutteringIsCool,14,22,13241440,13289440,1,1.0,3
StutteringIsCool,14,23,13313440,13361440,0,0.0,3
StutteringIsCool,14,24,13517280,13565280,0,0.0,3
StutteringIsCool,14,25,2457280,2505280,0,0.3333333333333333,3
StutteringIsCool,14,26,14502560,14550560,0,0.0,3
StutteringIsCool,14,27,14913760,14961760,0,0.3333333333333333,3
StutteringIsCool,14,28,15040640,15088640,0,0.0,3
StutteringIsCool,14,29,15398560,15446560,0,0.0,3
StutteringIsCool,14,30,16706560,16754560,0,0.0,3
StutteringIsCool,14,31,17965920,18013920,1,0.6666666666666666,3
StutteringIsCool,14,32,20010560,20058560,1,0.6666666666666666,3
StutteringIsCool,14,33,20233760,20281760,1,0.6666666666666666,3
StutteringIsCool,14,34,22469440,22517440,0,0.0,3
StutteringIsCool,14,35,22547680,22595680,1,0.6666666666666666,3
StutteringIsCool,14,36,22577120,22625120,0,0.0,3
StutteringIsCool,14,37,22766560,22814560,0,0.0,3
StutteringIsCool,14,38,24140160,24188160,0,0.0,3
StutteringIsCool,14,39,26518720,26566720,0,0.0,3
StutteringIsCool,15,0,22800000,22848000,0,0.25,4
StutteringIsCool,15,1,23663040,23711040,1,1.0,3
StutteringIsCool,15,2,23971360,24019360,1,0.5,4
StutteringIsCool,15,3,24761280,24809280,0,0.3333333333333333,3
StutteringIsCool,15,4,24794720,24842720,1,0.5,4
StutteringIsCool,15,5,24841760,24889760,1,1.0,3
StutteringIsCool,15,7,26184160,26232160,1,0.5,4
StutteringIsCool,15,8,4635520,4683520,1,0.6666666666666666,3
StutteringIsCool,15,9,4841760,4889760,1,1.0,3
StutteringIsCool,15,10,4914400,4962400,0,0.0,3
StutteringIsCool,15,11,1847360,1895360,0,0.0,3
StutteringIsCool,15,12,5592000,5640000,0,0.0,3
StutteringIsCool,15,13,5739040,5787040,0,0.0,3
StutteringIsCool,15,14,1872800,1920800,0,0.3333333333333333,3
StutteringIsCool,15,15,6852960,6900960,1,1.0,3
StutteringIsCool,15,16,6892160,6940160,0,0.0,3
StutteringIsCool,15,17,7828000,7876000,1,0.6666666666666666,3
StutteringIsCool,15,18,7859200,7907200,0,0.0,3
StutteringIsCool,15,19,8729120,8777120,0,0.0,3
StutteringIsCool,15,20,8770400,8818400,0,0.3333333333333333,3
StutteringIsCool,15,21,9083360,9131360,0,0.0,3
StutteringIsCool,15,22,9929760,9977760,0,0.25,4
StutteringIsCool,15,23,10446720,10494720,1,1.0,3
StutteringIsCool,15,24,11668800,11716800,1,0.6666666666666666,3
StutteringIsCool,15,25,12130240,12178240,1,1.0,4
StutteringIsCool,15,26,12253760,12301760,0,0.3333333333333333,3
StutteringIsCool,15,27,12835680,12883680,0,0.0,3
StutteringIsCool,15,28,12870720,12918720,1,1.0,4
StutteringIsCool,15,29,13001920,13049920,0,0.25,4
StutteringIsCool,15,30,14645600,14693600,0,0.0,3
StutteringIsCool,15,31,15278400,15326400,0,0.3333333333333333,3
StutteringIsCool,15,32,16759200,16807200,0,0.3333333333333333,3
StutteringIsCool,15,33,17627040,17675040,1,1.0,3
StutteringIsCool,15,34,17670720,17718720,0,0.3333333333333333,3
StutteringIsCool,15,35,19142080,19190080,0,0.3333333333333333,3
StutteringIsCool,15,36,20372480,20420480,1,0.6666666666666666,3
StutteringIsCool,15,37,20440640,20488640,0,0.0,3
StutteringIsCool,15,38,21358080,21406080,1,1.0,3
StutteringIsCool,15,39,21380960,21428960,0,0.3333333333333333,3
StutteringIsCool,16,0,25600480,25648480,1,0.6666666666666666,3
StutteringIsCool,16,1,30296480,30344480,0,0.0,3
StutteringIsCool,16,2,5367520,5415520,0,0.3333333333333333,3
StutteringIsCool,16,3,5459840,5507840,0,0.3333333333333333,3
StutteringIsCool,16,4,5735360,5783360,1,1.0,3
StutteringIsCool,16,5,6019520,6067520,1,0.6666666666666666,3
StutteringIsCool,16,6,6056000,6104000,0,0.3333333333333333,3
StutteringIsCool,16,7,9162560,9210560,0,0.0,3
StutteringIsCool,16,8,9522560,9570560,1,0.6666666666666666,3
StutteringIsCool,16,9,10049600,10097600,0,0.0,3
StutteringIsCool,16,10,10115680,10163680,1,0.6666666666666666,3
StutteringIsCool,16,11,3452640,3500640,0,0.3333333333333333,3
StutteringIsCool,16,12,10983520,11031520,1,0.8,5
StutteringIsCool,16,13,11933120,11981120,1,0.6666666666666666,3
StutteringIsCool,16,14,3489280,3537280,0,0.0,3
StutteringIsCool,16,15,12974720,13022720,0,0.0,3
StutteringIsCool,16,16,13524160,13572160,1,1.0,5
StutteringIsCool,16,17,14462720,14510720,0,0.0,3
StutteringIsCool,16,18,15048640,15096640,0,0.3333333333333333,3
StutteringIsCool,16,19,15126080,15174080,0,0.3333333333333333,3
StutteringIsCool,16,20,15769280,15817280,1,0.6666666666666666,3
StutteringIsCool,16,21,16239360,16287360,1,1.0,3
StutteringIsCool,16,22,3836480,3884480,0,0.3333333333333333,3
StutteringIsCool,16,23,17343520,17391520,0,0.0,3
StutteringIsCool,16,24,17442880,17490880,0,0.0,3
StutteringIsCool,16,25,17674560,17722560,1,0.6666666666666666,3
StutteringIsCool,16,26,19020960,19068960,1,1.0,3
StutteringIsCool,16,27,19325440,19373440,0,0.3333333333333333,3
StutteringIsCool,16,28,20180000,20228000,0,0.0,3
StutteringIsCool,16,29,21183200,21231200,1,1.0,3
StutteringIsCool,16,30,22010240,22058240,0,0.3333333333333333,3
StutteringIsCool,16,31,22466080,22514080,1,0.6666666666666666,3
StutteringIsCool,16,32,4192800,4240800,1,1.0,3
StutteringIsCool,16,33,23361120,23409120,0,0.0,3
StutteringIsCool,16,34,23394720,23442720,1,1.0,3
StutteringIsCool,16,35,23452800,23500800,0,0.0,3
StutteringIsCool,16,36,23479680,23527680,0,0.0,3
StutteringIsCool,16,37,23917120,23965120,1,1.0,4
StutteringIsCool,16,38,24809920,24857920,1,0.6666666666666666,3
StutteringIsCool,16,39,25407200,25455200,1,1.0,3
StutteringIsCool,17,0,24243200,24291200,0,0.3333333333333333,3
StutteringIsCool,17,1,24988160,25036160,1,1.0,3
StutteringIsCool,17,2,25263840,25311840,1,0.6666666666666666,3
StutteringIsCool,17,3,27077440,27125440,0,0.3333333333333333,3
StutteringIsCool,17,4,7135520,7183520,0,0.0,3
StutteringIsCool,17,5,27627680,27675680,0,0.0,3
StutteringIsCool,17,6,27886880,27934880,0,0.3333333333333333,3
StutteringIsCool,17,7,28080800,28128800,1,1.0,3
StutteringIsCool,17,8,28149280,28197280,1,0.75,4
StutteringIsCool,17,9,7197120,7245120,1,1.0,4
StutteringIsCool,17,10,8617280,8665280,0,0.25,4
StutteringIsCool,17,11,8644960,8692960,0,0.0,3
StutteringIsCool,17,12,8658720,8706720,0,0.0,3
StutteringIsCool,17,13,1348960,1396960,0,0.0,3
StutteringIsCool,17,14,8971360,9019360,0,0.3333333333333333,3
StutteringIsCool,17,15,9109760,9157760,0,0.3333333333333333,3
StutteringIsCool,17,16,9331840,9379840,0,0.0,3
StutteringIsCool,17,17,9611040,9659040,0,0.0,3
StutteringIsCool,17,18,10079200,10127200,0,0.0,3
StutteringIsCool,17,19,10552480,10600480,0,0.0,3
StutteringIsCool,17,20,4843520,4891520,0,0.0,3
StutteringIsCool,17,21,12254400,12302400,0,0.3333333333333333,3
StutteringIsCool,17,22,12309760,12357760,0,0.0,3
StutteringIsCool,17,23,12365760,12413760,0,0.0,3
StutteringIsCool,17,24,12577920,12625920,0,0.3333333333333333,3
StutteringIsCool,17,25,12656800,12704800,0,0.0,3
StutteringIsCool,17,26,12715840,12763840,0,0.0,3
StutteringIsCool,17,27,12919840,12967840,0,0.0,3
StutteringIsCool,17,28,12953920,13001920,0,0.0,3
StutteringIsCool,17,29,13059520,13107520,0,0.0,3
StutteringIsCool,17,30,13232960,13280960,0,0.0,3
StutteringIsCool,17,31,13933600,13981600,1,0.6666666666666666,3
StutteringIsCool,17,32,14144800,14192800,1,1.0,3
StutteringIsCool,17,33,14174560,14222560,0,0.0,3
StutteringIsCool,17,34,14961280,15009280,0,0.0,3
StutteringIsCool,17,35,15986080,16034080,1,1.0,3
StutteringIsCool,17,36,20826720,20874720,1,1.0,3
StutteringIsCool,17,37,22659040,22707040,1,0.6666666666666666,3
StutteringIsCool,17,38,23230080,23278080,0,0.0,3
StutteringIsCool,17,39,24120800,24168800,0,0.25,4
StutteringIsCool,18,0,12002720,12050720,1,0.6666666666666666,3
StutteringIsCool,18,1,12303200,12351200,0,0.25,4
StutteringIsCool,18,2,12460000,12508000,0,0.0,3
StutteringIsCool,18,3,20427200,20475200,0,0.3333333333333333,3
StutteringIsCool,18,4,20467840,20515840,1,0.6666666666666666,3
